#============================================================================
# Opacities computed by OpTool        <a^n>=  8.2877E-2  1.1097E-1  5.3228E-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72    apow=   3.5    
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300    nang=   180
#   porosity =      0.250 p_mantle =      0.250  fmax= 0.80    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.870  3.01  pyr-mg70
#  core    0.130  1.80  c
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  2.08  mixture of  2 materials and vacuum
#----------------------------------------------------------------------------
# Command: ./optool pyr-mg70 0.87 c 0.13 -p 0.25
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   8.778354E+01   4.007247E+01   4.985011E+01   6.241932E-01
   9.144128E+01   3.878562E+01   4.912410E+01   6.224762E-01
   9.525143E+01   3.759699E+01   4.837196E+01   6.211234E-01
   9.922034E+01   3.646247E+01   4.761281E+01   6.195465E-01
   1.033546E+02   3.533083E+01   4.688590E+01   6.176466E-01
   1.076612E+02   3.420299E+01   4.619015E+01   6.159277E-01
   1.121472E+02   3.318510E+01   4.546920E+01   6.144177E-01
   1.168201E+02   3.218091E+01   4.475165E+01   6.126725E-01
   1.216877E+02   3.115224E+01   4.406315E+01   6.107575E-01
   1.267581E+02   3.016617E+01   4.339341E+01   6.090985E-01
   1.320399E+02   2.927844E+01   4.271006E+01   6.074238E-01
   1.375417E+02   2.836887E+01   4.203032E+01   6.056188E-01
   1.432727E+02   2.744406E+01   4.137464E+01   6.036619E-01
   1.492426E+02   2.660819E+01   4.072111E+01   6.020917E-01
   1.554611E+02   2.580426E+01   4.007719E+01   6.003800E-01
   1.619389E+02   2.498572E+01   3.944521E+01   5.982897E-01
   1.686865E+02   2.414291E+01   3.883888E+01   5.961514E-01
   1.757153E+02   2.335397E+01   3.823938E+01   5.946594E-01
   1.830369E+02   2.268099E+01   3.758869E+01   5.931665E-01
   1.906636E+02   2.196036E+01   3.699208E+01   5.908143E-01
   1.986081E+02   2.117255E+01   3.643787E+01   5.886093E-01
   2.068837E+02   2.049331E+01   3.585228E+01   5.872437E-01
   2.155041E+02   1.983102E+01   3.528262E+01   5.854037E-01
   2.244836E+02   1.917362E+01   3.470565E+01   5.831613E-01
   2.338373E+02   1.851564E+01   3.414519E+01   5.812598E-01
   2.435808E+02   1.794697E+01   3.355970E+01   5.801227E-01
   2.537302E+02   1.736100E+01   3.302348E+01   5.781037E-01
   2.643026E+02   1.675758E+01   3.248352E+01   5.757081E-01
   2.753155E+02   1.618388E+01   3.194450E+01   5.740445E-01
   2.867872E+02   1.568186E+01   3.138543E+01   5.729405E-01
   2.987370E+02   1.517810E+01   3.085668E+01   5.709821E-01
   3.111847E+02   1.466301E+01   3.032697E+01   5.685266E-01
   3.241510E+02   1.417422E+01   2.980914E+01   5.671067E-01
   3.376577E+02   1.369691E+01   2.930925E+01   5.657263E-01
   3.517271E+02   1.322831E+01   2.882507E+01   5.633699E-01
   3.663827E+02   1.271377E+01   2.836414E+01   5.605284E-01
   3.816491E+02   1.221163E+01   2.790868E+01   5.593678E-01
   3.975515E+02   1.187582E+01   2.734714E+01   5.588664E-01
   4.141166E+02   1.152774E+01   2.683916E+01   5.565003E-01
   4.313719E+02   1.112415E+01   2.636040E+01   5.540707E-01
   4.493461E+02   1.075566E+01   2.587431E+01   5.533522E-01
   4.680693E+02   1.041267E+01   2.540058E+01   5.521189E-01
   4.875727E+02   1.003369E+01   2.497738E+01   5.489591E-01
   5.078888E+02   9.626598E+00   2.456658E+01   5.463486E-01
   5.290513E+02   9.275885E+00   2.410964E+01   5.458797E-01
   5.510957E+02   8.970807E+00   2.366276E+01   5.446698E-01
